date,V,MA
2018-02-06,119.97000122070312,162.83401489257812
2018-02-07,119.6500015258789,162.30490112304688
2018-02-08,113.86000061035156,154.5037078857422
2018-02-09,116.31999969482422,158.90933227539062
2018-02-12,118.47000122070312,161.7854461669922
2018-02-13,118.3499984741211,163.64198303222656
2018-02-14,120.83000183105467,165.95057678222656
2018-02-15,122.27999877929688,168.0379180908203
2018-02-16,121.8499984741211,168.96142578125
2018-02-20,122.01000213623048,168.6728515625
2018-02-21,120.43000030517578,165.7582244873047
2018-02-22,120.37999725341795,166.36422729492188
2018-02-23,122.93000030517578,169.06719970703125
2018-02-26,124.58999633789062,171.0968780517578
2018-02-27,123.37000274658205,169.230712890625
2018-02-28,122.94000244140624,169.06719970703125
2018-03-01,120.4000015258789,166.88363647460938
2018-03-02,120.7699966430664,168.35537719726562
2018-03-05,121.87999725341795,171.73167419433594
2018-03-06,121.05999755859376,170.76979064941406
2018-03-07,121.8499984741211,172.3858642578125
2018-03-08,122.22000122070312,172.42433166503906
2018-03-09,124.51000213623048,176.2623748779297
2018-03-12,124.23999786376952,175.5890655517578
2018-03-13,123.1999969482422,174.1172637939453
2018-03-14,122.58000183105467,173.26116943359375
2018-03-15,123.41000366210938,174.0595703125
2018-03-16,124.52999877929688,175.59869384765625
2018-03-19,123.20999908447266,173.70361328125
2018-03-20,124.91000366210938,175.56015014648438
2018-03-21,123.22000122070312,173.8671875
2018-03-22,119.98999786376952,168.83636474609375
2018-03-23,117.0,165.286865234375
2018-03-26,120.63999938964844,170.42352294921875
2018-03-27,117.4000015258789,165.95057678222656
2018-03-28,116.98999786376952,163.86322021484375
2018-03-29,119.62000274658205,168.49000549316406
2018-04-02,118.38999938964844,165.06561279296875
2018-04-03,119.1999969482422,165.90248107910156
2018-04-04,119.80999755859376,167.0759735107422
2018-04-05,121.19000244140624,169.1056671142578
2018-04-06,117.6999969482422,163.47044372558594
2018-04-09,118.79000091552734,164.08692932128906
2018-04-10,120.72000122070312,168.30616760253906
2018-04-11,119.77999877929688,166.0327911376953
